0.581 3.12869 1.25148
0.582 3.13182 1.25273
0.583 3.13496 1.25398
0.584 3.13809 1.25524
0.585 3.14123 1.25649
0.586 3.14438 1.25775
0.587 3.14752 1.25901
0.588 3.15067 1.26027
0.589 3.15382 1.26153
0.59 3.15698 1.26279
0.591 3.16014 1.26406
0.592 3.1633 1.26532
0.593 3.16646 1.26659
0.594 3.16963 1.26785
0.595 3.1728 1.26912
0.596 3.17598 1.27039
0.597 3.17916 1.27166
0.598 3.18234 1.27293
0.599 3.18552 1.27421
0.6 3.18871 1.27548
0.601 3.1919 1.27676
0.602 3.19509 1.27804
0.603 3.19829 1.27932
0.604 3.20149 1.2806
0.605 3.20469 1.28188
0.606 3.2079 1.28316
0.607 3.21111 1.28444
0.608 3.21432 1.28573
0.609 3.21754 1.28701
0.61 3.22075 1.2883
0.611 3.22398 1.28959
0.612 3.2272 1.29088
0.613 3.23043 1.29217
0.614 3.23366 1.29347
0.615 3.2369 1.29476
0.616 3.24014 1.29606
0.617 3.24338 1.29735
0.618 3.24662 1.29865
0.619 3.24987 1.29995
0.62 3.25312 1.30125
0.621 3.25638 1.30255
0.622 3.25964 1.30385
0.623 3.2629 1.30516
0.624 3.26616 1.30647
0.625 3.26943 1.30777
0.626 3.2727 1.30908
0.627 3.27598 1.31039
0.628 3.27925 1.3117
0.629 3.28253 1.31301
0.63 3.28582 1.31433
0.631 3.28911 1.31564
0.632 3.2924 1.31696
0.633 3.29569 1.31828
0.634 3.29899 1.3196
0.635 3.30229 1.32092
0.636 3.30559 1.32224
0.637 3.3089 1.32356
0.638 3.31221 1.32488
0.639 3.31552 1.32621
0.64 3.31884 1.32754
0.641 3.32216 1.32886
0.642 3.32549 1.33019
0.643 3.32881 1.33153
0.644 3.33214 1.33286
0.645 3.33548 1.33419
0.646 3.33881 1.33553
0.647 3.34215 1.33686
0.648 3.3455 1.3382
0.649 3.34885 1.33954
0.65 3.3522 1.34088
0.651 3.35555 1.34222
0.652 3.35891 1.34356
0.653 3.36227 1.34491
0.654 3.36563 1.34625
0.655 3.369 1.3476
0.656 3.37237 1.34895
0.657 3.37574 1.3503
0.658 3.37912 1.35165
0.659 3.3825 1.353
0.66 3.38589 1.35435
0.661 3.38927 1.35571
0.662 3.39267 1.35707
0.663 3.39606 1.35842
0.664 3.39946 1.35978
0.665 3.40286 1.36114
0.666 3.40626 1.36251
0.667 3.40967 1.36387
0.668 3.41308 1.36523
0.669 3.4165 1.3666
0.67 3.41992 1.36797
0.671 3.42334 1.36933
0.672 3.42676 1.3707
0.673 3.43019 1.37208
0.674 3.43362 1.37345
0.675 3.43706 1.37482
0.676 3.4405 1.3762
0.677 3.44394 1.37758
0.678 3.44738 1.37895
0.679 3.45083 1.38033
0.68 3.45429 1.38171
0.681 3.45774 1.3831
0.682 3.4612 1.38448
0.683 3.46466 1.38587
0.684 3.46813 1.38725
0.685 3.4716 1.38864
0.686 3.47507 1.39003
0.687 3.47855 1.39142
0.688 3.48203 1.39281
0.689 3.48551 1.39421
0.69 3.489 1.3956
0.691 3.49249 1.397
0.692 3.49599 1.39839
0.693 3.49948 1.39979
0.694 3.50299 1.40119
0.695 3.50649 1.4026
0.696 3.51 1.404
0.697 3.51351 1.4054
0.698 3.51703 1.40681
0.699 3.52054 1.40822
0.7 3.52407 1.40963
0.701 3.52759 1.41104
0.702 3.53112 1.41245
0.703 3.53466 1.41386
0.704 3.53819 1.41528
0.705 3.54173 1.41669
0.706 3.54528 1.41811
0.707 3.54882 1.41953
0.708 3.55237 1.42095
0.709 3.55593 1.42237
0.71 3.55948 1.42379
0.711 3.56305 1.42522
0.712 3.56661 1.42664
0.713 3.57018 1.42807
0.714 3.57375 1.4295
0.715 3.57733 1.43093
0.716 3.58091 1.43236
0.717 3.58449 1.4338
0.718 3.58807 1.43523
0.719 3.59166 1.43667
0.72 3.59526 1.4381
0.721 3.59886 1.43954
0.722 3.60246 1.44098
0.723 3.60606 1.44242
0.724 3.60967 1.44387
0.725 3.61328 1.44531
0.726 3.61689 1.44676
0.727 3.62051 1.44821
0.728 3.62414 1.44965
0.729 3.62776 1.4511
0.73 3.63139 1.45256
0.731 3.63502 1.45401
0.732 3.63866 1.45546
0.733 3.6423 1.45692
0.734 3.64595 1.45838
0.735 3.64959 1.45984
0.736 3.65324 1.4613
0.737 3.6569 1.46276
0.738 3.66056 1.46422
0.739 3.66422 1.46569
0.74 3.66789 1.46715
0.741 3.67156 1.46862
0.742 3.67523 1.47009
0.743 3.67891 1.47156
0.744 3.68259 1.47304
0.745 3.68627 1.47451
0.746 3.68996 1.47598
0.747 3.69365 1.47746
0.748 3.69735 1.47894
0.749 3.70105 1.48042
0.75 3.70475 1.4819
0.751 3.70846 1.48338
0.752 3.71217 1.48487
0.753 3.71588 1.48635
0.754 3.7196 1.48784
0.755 3.72332 1.48933
0.756 3.72705 1.49082
0.757 3.73077 1.49231
0.758 3.73451 1.4938
0.759 3.73824 1.4953
